genome_id	genome_name	taxon_id
1313.4703	Streptococcus pneumoniae SMRU2532	1313
1313.3434	Streptococcus pneumoniae SMRU2533	1313
1313.3198	Streptococcus pneumoniae SMRU2534	1313
1313.2939	Streptococcus pneumoniae SMRU2535	1313
1313.2812	Streptococcus pneumoniae SMRU2536	1313
1313.5020	Streptococcus pneumoniae SMRU2537	1313
1313.2630	Streptococcus pneumoniae SMRU2538	1313
1313.3009	Streptococcus pneumoniae SMRU2539	1313
1313.4106	Streptococcus pneumoniae SMRU254	1313
1313.3756	Streptococcus pneumoniae SMRU2540	1313
1313.3010	Streptococcus pneumoniae SMRU2541	1313
1313.2631	Streptococcus pneumoniae SMRU2542	1313
1313.5070	Streptococcus pneumoniae SMRU2543	1313
1313.2813	Streptococcus pneumoniae SMRU2544	1313
1313.3557	Streptococcus pneumoniae SMRU2545	1313
1313.4582	Streptococcus pneumoniae SMRU2547	1313
1313.2814	Streptococcus pneumoniae SMRU2548	1313
1313.5073	Streptococcus pneumoniae SMRU2549	1313
1313.4061	Streptococcus pneumoniae SMRU255	1313
1313.3301	Streptococcus pneumoniae SMRU2550	1313
1313.4659	Streptococcus pneumoniae SMRU2551	1313
1313.4963	Streptococcus pneumoniae SMRU2552	1313
1313.3011	Streptococcus pneumoniae SMRU2553	1313
1313.4879	Streptococcus pneumoniae SMRU2554	1313
1313.3331	Streptococcus pneumoniae SMRU2555	1313
1313.3701	Streptococcus pneumoniae SMRU2556	1313
1313.3097	Streptococcus pneumoniae SMRU2557	1313
1313.5015	Streptococcus pneumoniae SMRU2558	1313
1313.2815	Streptococcus pneumoniae SMRU2559	1313
1313.2884	Streptococcus pneumoniae SMRU256	1313
1313.2205	Streptococcus pneumoniae SMRU2560	1313
1313.3354	Streptococcus pneumoniae SMRU2561	1313
1313.4687	Streptococcus pneumoniae SMRU2562	1313
1313.4158	Streptococcus pneumoniae SMRU2563	1313
1313.2206	Streptococcus pneumoniae SMRU2564	1313
1313.2738	Streptococcus pneumoniae SMRU2565	1313
1313.3969	Streptococcus pneumoniae SMRU2566	1313
1313.2966	Streptococcus pneumoniae SMRU2567	1313
1313.4880	Streptococcus pneumoniae SMRU2568	1313
1313.4986	Streptococcus pneumoniae SMRU2569	1313
1313.3907	Streptococcus pneumoniae SMRU257	1313
1313.4660	Streptococcus pneumoniae SMRU2570	1313
1313.3227	Streptococcus pneumoniae SMRU2571	1313
1313.4676	Streptococcus pneumoniae SMRU2572	1313
1313.3970	Streptococcus pneumoniae SMRU2573	1313
1313.3098	Streptococcus pneumoniae SMRU2574	1313
1313.2739	Streptococcus pneumoniae SMRU2575	1313
1313.2816	Streptococcus pneumoniae SMRU2576	1313
1313.3199	Streptococcus pneumoniae SMRU2577	1313
1313.3757	Streptococcus pneumoniae SMRU2578	1313
1313.4182	Streptococcus pneumoniae SMRU2579	1313
1313.4411	Streptococcus pneumoniae SMRU258	1313
1313.3834	Streptococcus pneumoniae SMRU2580	1313
1313.2486	Streptococcus pneumoniae SMRU2581	1313
1313.3153	Streptococcus pneumoniae SMRU2582	1313
1313.4477	Streptococcus pneumoniae SMRU2583	1313
1313.2207	Streptococcus pneumoniae SMRU2584	1313
1313.4881	Streptococcus pneumoniae SMRU2585	1313
1313.4661	Streptococcus pneumoniae SMRU2586	1313
1313.2487	Streptococcus pneumoniae SMRU2587	1313
1313.3012	Streptococcus pneumoniae SMRU2588	1313
1313.4073	Streptococcus pneumoniae SMRU2589	1313
1313.2236	Streptococcus pneumoniae SMRU259	1313
1313.3622	Streptococcus pneumoniae SMRU2590	1313
1313.3435	Streptococcus pneumoniae SMRU2591	1313
1313.3861	Streptococcus pneumoniae SMRU2592	1313
1313.5130	Streptococcus pneumoniae SMRU2595	1313
1313.5131	Streptococcus pneumoniae SMRU2596	1313
1313.3902	Streptococcus pneumoniae SMRU2597	1313
1313.4428	Streptococcus pneumoniae SMRU2598	1313
1313.2740	Streptococcus pneumoniae SMRU2599	1313
1313.3803	Streptococcus pneumoniae SMRU26	1313
1313.2237	Streptococcus pneumoniae SMRU260	1313
1313.4031	Streptococcus pneumoniae SMRU2600	1313
1313.4429	Streptococcus pneumoniae SMRU2601	1313
1313.3971	Streptococcus pneumoniae SMRU2602	1313
1313.4987	Streptococcus pneumoniae SMRU2603	1313
1313.4478	Streptococcus pneumoniae SMRU2605	1313
1313.2967	Streptococcus pneumoniae SMRU2606	1313
1313.3200	Streptococcus pneumoniae SMRU2607	1313
1313.3201	Streptococcus pneumoniae SMRU2608	1313
1313.4558	Streptococcus pneumoniae SMRU2609	1313
1313.4229	Streptococcus pneumoniae SMRU261	1313
1313.2741	Streptococcus pneumoniae SMRU2610	1313
1313.2632	Streptococcus pneumoniae SMRU2611	1313
1313.2208	Streptococcus pneumoniae SMRU2612	1313
1313.3473	Streptococcus pneumoniae SMRU2613	1313
1313.4778	Streptococcus pneumoniae SMRU2614	1313
1313.2488	Streptococcus pneumoniae SMRU2615	1313
1313.4798	Streptococcus pneumoniae SMRU2616	1313
1313.4996	Streptococcus pneumoniae SMRU2617	1313
1313.5259	Streptococcus pneumoniae SMRU2618	1313
1313.3862	Streptococcus pneumoniae SMRU2619	1313
1313.4314	Streptococcus pneumoniae SMRU262	1313
1313.2742	Streptococcus pneumoniae SMRU2620	1313
1313.5148	Streptococcus pneumoniae SMRU2621	1313
1313.2209	Streptococcus pneumoniae SMRU2622	1313
1313.3512	Streptococcus pneumoniae SMRU2623	1313
1313.2489	Streptococcus pneumoniae SMRU2624	1313
1313.4430	Streptococcus pneumoniae SMRU2625	1313
1313.3417	Streptococcus pneumoniae SMRU2626	1313
1313.3872	Streptococcus pneumoniae SMRU2627	1313
1313.4340	Streptococcus pneumoniae SMRU2628	1313
1313.3418	Streptococcus pneumoniae SMRU2629	1313
1313.3515	Streptococcus pneumoniae SMRU263	1313
1313.2817	Streptococcus pneumoniae SMRU2630	1313
1313.2490	Streptococcus pneumoniae SMRU2631	1313
1313.4662	Streptococcus pneumoniae SMRU2632	1313
1313.5021	Streptococcus pneumoniae SMRU2633	1313
1313.3202	Streptococcus pneumoniae SMRU2634	1313
1313.3797	Streptococcus pneumoniae SMRU2635	1313
1313.2491	Streptococcus pneumoniae SMRU2637	1313
1313.5229	Streptococcus pneumoniae SMRU2638	1313
1313.4882	Streptococcus pneumoniae SMRU2639	1313
1313.4826	Streptococcus pneumoniae SMRU264	1313
1313.2743	Streptococcus pneumoniae SMRU2640	1313
1313.5250	Streptococcus pneumoniae SMRU2641	1313
1313.4183	Streptococcus pneumoniae SMRU2642	1313
1313.3013	Streptococcus pneumoniae SMRU2643	1313
1313.3436	Streptococcus pneumoniae SMRU2644	1313
1313.3758	Streptococcus pneumoniae SMRU2645	1313
1313.5074	Streptococcus pneumoniae SMRU2646	1313
1313.3014	Streptococcus pneumoniae SMRU2647	1313
1313.3545	Streptococcus pneumoniae SMRU2648	1313
1313.3203	Streptococcus pneumoniae SMRU2649	1313
1313.4567	Streptococcus pneumoniae SMRU265	1313
1313.4492	Streptococcus pneumoniae SMRU2650	1313
1313.3204	Streptococcus pneumoniae SMRU2651	1313
1313.2940	Streptococcus pneumoniae SMRU2652	1313
1313.5075	Streptococcus pneumoniae SMRU2653	1313
1313.4964	Streptococcus pneumoniae SMRU2654	1313
1313.2941	Streptococcus pneumoniae SMRU2655	1313
1313.4799	Streptococcus pneumoniae SMRU2656	1313
1313.3278	Streptococcus pneumoniae SMRU2657	1313
1313.4688	Streptococcus pneumoniae SMRU2658	1313
1313.4479	Streptococcus pneumoniae SMRU2659	1313
1313.2778	Streptococcus pneumoniae SMRU266	1313
1313.3873	Streptococcus pneumoniae SMRU2661	1313
1313.3874	Streptococcus pneumoniae SMRU2662	1313
1313.3863	Streptococcus pneumoniae SMRU2663	1313
1313.3465	Streptococcus pneumoniae SMRU2664	1313
1313.3332	Streptococcus pneumoniae SMRU2665	1313
1313.4914	Streptococcus pneumoniae SMRU2666	1313
1313.4677	Streptococcus pneumoniae SMRU2667	1313
1313.2968	Streptococcus pneumoniae SMRU2668	1313
1313.3015	Streptococcus pneumoniae SMRU2669	1313
1313.3115	Streptococcus pneumoniae SMRU267	1313
1313.3645	Streptococcus pneumoniae SMRU2670	1313
1313.3205	Streptococcus pneumoniae SMRU2672	1313
1313.4058	Streptococcus pneumoniae SMRU2673	1313
1313.2969	Streptococcus pneumoniae SMRU2675	1313
1313.3812	Streptococcus pneumoniae SMRU2676	1313
1313.3139	Streptococcus pneumoniae SMRU2677	1313
1313.2492	Streptococcus pneumoniae SMRU2678	1313
1313.4438	Streptococcus pneumoniae SMRU2679	1313
1313.4904	Streptococcus pneumoniae SMRU268	1313
1313.2493	Streptococcus pneumoniae SMRU2680	1313
1313.4307	Streptococcus pneumoniae SMRU2681	1313
1313.4480	Streptococcus pneumoniae SMRU2683	1313
1313.4663	Streptococcus pneumoniae SMRU2684	1313
1313.3419	Streptococcus pneumoniae SMRU2685	1313
1313.2970	Streptococcus pneumoniae SMRU2686	1313
1313.4481	Streptococcus pneumoniae SMRU2687	1313
1313.4800	Streptococcus pneumoniae SMRU2688	1313
1313.3996	Streptococcus pneumoniae SMRU2689	1313
1313.3577	Streptococcus pneumoniae SMRU269	1313
1313.3903	Streptococcus pneumoniae SMRU2690	1313
1313.2494	Streptococcus pneumoniae SMRU2691	1313
1313.4932	Streptococcus pneumoniae SMRU2692	1313
1313.4286	Streptococcus pneumoniae SMRU2693	1313
1313.3482	Streptococcus pneumoniae SMRU2694	1313
1313.2172	Streptococcus pneumoniae SMRU2695	1313
1313.4938	Streptococcus pneumoniae SMRU2696	1313
1313.3099	Streptococcus pneumoniae SMRU2697	1313
1313.2633	Streptococcus pneumoniae SMRU2698	1313
1313.2818	Streptococcus pneumoniae SMRU2699	1313
1313.3679	Streptococcus pneumoniae SMRU27	1313
1313.3381	Streptococcus pneumoniae SMRU270	1313
1313.5022	Streptococcus pneumoniae SMRU2700	1313
1313.5023	Streptococcus pneumoniae SMRU2701	1313
1313.2744	Streptococcus pneumoniae SMRU2703	1313
1313.4915	Streptococcus pneumoniae SMRU2704	1313
1313.2971	Streptococcus pneumoniae SMRU2705	1313
1313.2634	Streptococcus pneumoniae SMRU2706	1313
1313.3646	Streptococcus pneumoniae SMRU2707	1313
1313.4431	Streptococcus pneumoniae SMRU2708	1313
1313.2819	Streptococcus pneumoniae SMRU2709	1313
1313.4041	Streptococcus pneumoniae SMRU271	1313
1313.3798	Streptococcus pneumoniae SMRU2710	1313
1313.3799	Streptococcus pneumoniae SMRU2711	1313
1313.3772	Streptococcus pneumoniae SMRU2712	1313
1313.4432	Streptococcus pneumoniae SMRU2713	1313
1313.3864	Streptococcus pneumoniae SMRU2714	1313
1313.4433	Streptococcus pneumoniae SMRU2715	1313
1313.3800	Streptococcus pneumoniae SMRU2716	1313
1313.4664	Streptococcus pneumoniae SMRU2717	1313
1313.2876	Streptococcus pneumoniae SMRU2718	1313
1313.3875	Streptococcus pneumoniae SMRU2719	1313
1313.4042	Streptococcus pneumoniae SMRU272	1313
1313.3972	Streptococcus pneumoniae SMRU2720	1313
1313.4665	Streptococcus pneumoniae SMRU2721	1313
1313.4933	Streptococcus pneumoniae SMRU2722	1313
1313.4434	Streptococcus pneumoniae SMRU2723	1313
1313.4704	Streptococcus pneumoniae SMRU2724	1313
1313.4263	Streptococcus pneumoniae SMRU2725	1313
1313.2942	Streptococcus pneumoniae SMRU2726	1313
1313.5230	Streptococcus pneumoniae SMRU2727	1313
1313.3437	Streptococcus pneumoniae SMRU2728	1313
1313.3801	Streptococcus pneumoniae SMRU2729	1313
1313.5180	Streptococcus pneumoniae SMRU273	1313
1313.3206	Streptococcus pneumoniae SMRU2730	1313
1313.4737	Streptococcus pneumoniae SMRU2731	1313
1313.2210	Streptococcus pneumoniae SMRU2733	1313
1313.3598	Streptococcus pneumoniae SMRU2734	1313
1313.3016	Streptococcus pneumoniae SMRU2735	1313
1313.3017	Streptococcus pneumoniae SMRU2736	1313
1313.4774	Streptococcus pneumoniae SMRU2737	1313
1313.4493	Streptococcus pneumoniae SMRU2738	1313
1313.4775	Streptococcus pneumoniae SMRU2739	1313
1313.5181	Streptococcus pneumoniae SMRU274	1313
1313.5076	Streptococcus pneumoniae SMRU2740	1313
1313.4435	Streptococcus pneumoniae SMRU2741	1313
1313.2495	Streptococcus pneumoniae SMRU2742	1313
1313.5079	Streptococcus pneumoniae SMRU2743	1313
1313.4883	Streptococcus pneumoniae SMRU2744	1313
1313.3100	Streptococcus pneumoniae SMRU2745	1313
1313.3018	Streptococcus pneumoniae SMRU2746	1313
1313.3207	Streptococcus pneumoniae SMRU2747	1313
1313.3154	Streptococcus pneumoniae SMRU2748	1313
1313.3984	Streptococcus pneumoniae SMRU2749	1313
1313.3164	Streptococcus pneumoniae SMRU275	1313
1313.3609	Streptococcus pneumoniae SMRU2750	1313
1313.4519	Streptococcus pneumoniae SMRU2751	1313
1313.3466	Streptococcus pneumoniae SMRU2753	1313
1313.2745	Streptococcus pneumoniae SMRU2754	1313
1313.4406	Streptococcus pneumoniae SMRU2755	1313
1313.4965	Streptococcus pneumoniae SMRU2756	1313
1313.3302	Streptococcus pneumoniae SMRU2757	1313
1313.3279	Streptococcus pneumoniae SMRU2758	1313
1313.4738	Streptococcus pneumoniae SMRU2759	1313
1313.4107	Streptococcus pneumoniae SMRU276	1313
1313.2211	Streptococcus pneumoniae SMRU2760	1313
1313.2212	Streptococcus pneumoniae SMRU2761	1313
1313.4739	Streptococcus pneumoniae SMRU2762	1313
1313.2496	Streptococcus pneumoniae SMRU2763	1313
1313.4184	Streptococcus pneumoniae SMRU2764	1313
1313.2213	Streptococcus pneumoniae SMRU2765	1313
1313.4705	Streptococcus pneumoniae SMRU2766	1313
1313.2635	Streptococcus pneumoniae SMRU2767	1313
1313.5149	Streptococcus pneumoniae SMRU2768	1313
1313.3333	Streptococcus pneumoniae SMRU2769	1313
1313.3923	Streptococcus pneumoniae SMRU277	1313
1313.2972	Streptococcus pneumoniae SMRU2770	1313
1313.3019	Streptococcus pneumoniae SMRU2771	1313
1313.2973	Streptococcus pneumoniae SMRU2772	1313
1313.3989	Streptococcus pneumoniae SMRU2773	1313
1313.2820	Streptococcus pneumoniae SMRU2774	1313
1313.3020	Streptococcus pneumoniae SMRU2775	1313
1313.3155	Streptococcus pneumoniae SMRU2776	1313
1313.2497	Streptococcus pneumoniae SMRU2777	1313
1313.4439	Streptococcus pneumoniae SMRU2778	1313
1313.2974	Streptococcus pneumoniae SMRU2779	1313
1313.3992	Streptococcus pneumoniae SMRU278	1313
1313.3802	Streptococcus pneumoniae SMRU2780	1313
1313.4440	Streptococcus pneumoniae SMRU2781	1313
1313.2498	Streptococcus pneumoniae SMRU2782	1313
1313.2214	Streptococcus pneumoniae SMRU2783	1313
1313.3355	Streptococcus pneumoniae SMRU2784	1313
1313.3973	Streptococcus pneumoniae SMRU2785	1313
1313.4482	Streptococcus pneumoniae SMRU2786	1313
1313.2636	Streptococcus pneumoniae SMRU2787	1313
1313.4185	Streptococcus pneumoniae SMRU2788	1313
1313.4939	Streptococcus pneumoniae SMRU2789	1313
1313.3063	Streptococcus pneumoniae SMRU279	1313
1313.3495	Streptococcus pneumoniae SMRU2790	1313
1313.3974	Streptococcus pneumoniae SMRU2791	1313
1313.4666	Streptococcus pneumoniae SMRU2792	1313
1313.3835	Streptococcus pneumoniae SMRU2793	1313
1313.4916	Streptococcus pneumoniae SMRU2794	1313
1313.4165	Streptococcus pneumoniae SMRU2795	1313
1313.2499	Streptococcus pneumoniae SMRU2796	1313
1313.3455	Streptococcus pneumoniae SMRU2797	1313
1313.2975	Streptococcus pneumoniae SMRU2798	1313
1313.4074	Streptococcus pneumoniae SMRU2799	1313
1313.3876	Streptococcus pneumoniae SMRU28	1313
1313.3382	Streptococcus pneumoniae SMRU280	1313
1313.3593	Streptococcus pneumoniae SMRU2800	1313
1313.5156	Streptococcus pneumoniae SMRU2801	1313
1313.2821	Streptococcus pneumoniae SMRU2802	1313
1313.4407	Streptococcus pneumoniae SMRU2803	1313
1313.2943	Streptococcus pneumoniae SMRU2804	1313
1313.2944	Streptococcus pneumoniae SMRU2805	1313
1313.5171	Streptococcus pneumoniae SMRU2806	1313
1313.5150	Streptococcus pneumoniae SMRU2807	1313
1313.2215	Streptococcus pneumoniae SMRU2808	1313
1313.2500	Streptococcus pneumoniae SMRU2809	1313
1313.3779	Streptococcus pneumoniae SMRU281	1313
1313.2822	Streptococcus pneumoniae SMRU2810	1313
1313.4966	Streptococcus pneumoniae SMRU2811	1313
1313.3156	Streptococcus pneumoniae SMRU2812	1313
1313.3674	Streptococcus pneumoniae SMRU2813	1313
1313.4296	Streptococcus pneumoniae SMRU2814	1313
1313.2501	Streptococcus pneumoniae SMRU2815	1313
1313.4186	Streptococcus pneumoniae SMRU2816	1313
1313.2976	Streptococcus pneumoniae SMRU2817	1313
1313.2502	Streptococcus pneumoniae SMRU2818	1313
1313.4779	Streptococcus pneumoniae SMRU2819	1313
1313.3503	Streptococcus pneumoniae SMRU282	1313
1313.2637	Streptococcus pneumoniae SMRU2820	1313
1313.4934	Streptococcus pneumoniae SMRU2821	1313
1313.2503	Streptococcus pneumoniae SMRU2822	1313
1313.2977	Streptococcus pneumoniae SMRU2823	1313
1313.4884	Streptococcus pneumoniae SMRU2824	1313
1313.4740	Streptococcus pneumoniae SMRU2825	1313
1313.3208	Streptococcus pneumoniae SMRU2826	1313
1313.3454	Streptococcus pneumoniae SMRU2827	1313
1313.2216	Streptococcus pneumoniae SMRU2828	1313
1313.3021	Streptococcus pneumoniae SMRU2829	1313
1313.4827	Streptococcus pneumoniae SMRU283	1313
1313.2504	Streptococcus pneumoniae SMRU2830	1313
1313.4032	Streptococcus pneumoniae SMRU2831	1313
1313.4436	Streptococcus pneumoniae SMRU2832	1313
1313.4801	Streptococcus pneumoniae SMRU2833	1313
1313.3759	Streptococcus pneumoniae SMRU2834	1313
1313.5080	Streptococcus pneumoniae SMRU2835	1313
1313.5151	Streptococcus pneumoniae SMRU2836	1313
1313.4394	Streptococcus pneumoniae SMRU2837	1313
1313.3985	Streptococcus pneumoniae SMRU2838	1313
1313.2638	Streptococcus pneumoniae SMRU2839	1313
1313.4828	Streptococcus pneumoniae SMRU284	1313
1313.3280	Streptococcus pneumoniae SMRU2840	1313
1313.3022	Streptococcus pneumoniae SMRU2841	1313
1313.3209	Streptococcus pneumoniae SMRU2842	1313
1313.4559	Streptococcus pneumoniae SMRU2843	1313
1313.4560	Streptococcus pneumoniae SMRU2844	1313
1313.3760	Streptococcus pneumoniae SMRU2845	1313
1313.2945	Streptococcus pneumoniae SMRU2846	1313
1313.2505	Streptococcus pneumoniae SMRU2847	1313
1313.3334	Streptococcus pneumoniae SMRU2848	1313
1313.3303	Streptococcus pneumoniae SMRU2849	1313
1313.4495	Streptococcus pneumoniae SMRU285	1313
1313.2978	Streptococcus pneumoniae SMRU2850	1313
1313.3496	Streptococcus pneumoniae SMRU2851	1313
1313.3101	Streptococcus pneumoniae SMRU2852	1313
1313.3931	Streptococcus pneumoniae SMRU2853	1313
1313.3928	Streptococcus pneumoniae SMRU2854	1313
1313.3647	Streptococcus pneumoniae SMRU2855	1313
1313.2823	Streptococcus pneumoniae SMRU2856	1313
1313.2506	Streptococcus pneumoniae SMRU2857	1313
1313.3210	Streptococcus pneumoniae SMRU2858	1313
1313.3356	Streptococcus pneumoniae SMRU2859	1313
1313.3304	Streptococcus pneumoniae SMRU2860	1313
1313.3211	Streptococcus pneumoniae SMRU2861	1313
1313.3157	Streptococcus pneumoniae SMRU2862	1313
1313.5157	Streptococcus pneumoniae SMRU2863	1313
1313.3761	Streptococcus pneumoniae SMRU2864	1313
1313.3762	Streptococcus pneumoniae SMRU2865	1313
1313.3763	Streptococcus pneumoniae SMRU2866	1313
1313.2507	Streptococcus pneumoniae SMRU2867	1313
1313.3836	Streptococcus pneumoniae SMRU2868	1313
1313.2979	Streptococcus pneumoniae SMRU2869	1313
1313.3549	Streptococcus pneumoniae SMRU287	1313
1313.5096	Streptococcus pneumoniae SMRU2870	1313
1313.3990	Streptococcus pneumoniae SMRU2871	1313
1313.4667	Streptococcus pneumoniae SMRU2872	1313
1313.5260	Streptococcus pneumoniae SMRU2873	1313
1313.2508	Streptococcus pneumoniae SMRU2874	1313
1313.3702	Streptococcus pneumoniae SMRU2875	1313
1313.4390	Streptococcus pneumoniae SMRU2876	1313
1313.2509	Streptococcus pneumoniae SMRU2877	1313
1313.4441	Streptococcus pneumoniae SMRU2878	1313
1313.4940	Streptococcus pneumoniae SMRU2879	1313
1313.3791	Streptococcus pneumoniae SMRU288	1313
1313.3865	Streptococcus pneumoniae SMRU2880	1313
1313.2824	Streptococcus pneumoniae SMRU2881	1313
1313.2217	Streptococcus pneumoniae SMRU2882	1313
1313.2510	Streptococcus pneumoniae SMRU2883	1313
1313.2980	Streptococcus pneumoniae SMRU2884	1313
1313.2825	Streptococcus pneumoniae SMRU2885	1313
1313.3102	Streptococcus pneumoniae SMRU2886	1313
1313.2511	Streptococcus pneumoniae SMRU2887	1313
1313.2639	Streptococcus pneumoniae SMRU2888	1313
1313.4997	Streptococcus pneumoniae SMRU2889	1313
1313.4506	Streptococcus pneumoniae SMRU289	1313
1313.4780	Streptococcus pneumoniae SMRU2890	1313
1313.4899	Streptococcus pneumoniae SMRU2891	1313
1313.3212	Streptococcus pneumoniae SMRU2892	1313
1313.3103	Streptococcus pneumoniae SMRU2893	1313
1313.4967	Streptococcus pneumoniae SMRU2894	1313
1313.4395	Streptococcus pneumoniae SMRU2895	1313
1313.4396	Streptococcus pneumoniae SMRU2896	1313
1313.4668	Streptococcus pneumoniae SMRU2897	1313
1313.2512	Streptococcus pneumoniae SMRU2898	1313
1313.4741	Streptococcus pneumoniae SMRU2899	1313
1313.4374	Streptococcus pneumoniae SMRU29	1313
1313.3064	Streptococcus pneumoniae SMRU290	1313
1313.2981	Streptococcus pneumoniae SMRU2900	1313
1313.2513	Streptococcus pneumoniae SMRU2901	1313
1313.2982	Streptococcus pneumoniae SMRU2902	1313
1313.2514	Streptococcus pneumoniae SMRU2903	1313
1313.4437	Streptococcus pneumoniae SMRU2904	1313
1313.5231	Streptococcus pneumoniae SMRU2905	1313
1313.5105	Streptococcus pneumoniae SMRU2906	1313
1313.3213	Streptococcus pneumoniae SMRU2907	1313
1313.2826	Streptococcus pneumoniae SMRU2908	1313
1313.3599	Streptococcus pneumoniae SMRU2909	1313
1313.4709	Streptococcus pneumoniae SMRU291	1313
1313.3023	Streptococcus pneumoniae SMRU2910	1313
1313.4187	Streptococcus pneumoniae SMRU2911	1313
1313.4188	Streptococcus pneumoniae SMRU2912	1313
1313.2218	Streptococcus pneumoniae SMRU2913	1313
1313.5081	Streptococcus pneumoniae SMRU2914	1313
1313.5251	Streptococcus pneumoniae SMRU2915	1313
1313.3281	Streptococcus pneumoniae SMRU2916	1313
1313.3866	Streptococcus pneumoniae SMRU2917	1313
1313.2946	Streptococcus pneumoniae SMRU2918	1313
1313.4968	Streptococcus pneumoniae SMRU2919	1313
1313.3393	Streptococcus pneumoniae SMRU292	1313
1313.4561	Streptococcus pneumoniae SMRU2920	1313
1313.3104	Streptococcus pneumoniae SMRU2921	1313
1313.3991	Streptococcus pneumoniae SMRU2922	1313
1313.3420	Streptococcus pneumoniae SMRU2923	1313
1313.2983	Streptococcus pneumoniae SMRU2924	1313
1313.3764	Streptococcus pneumoniae SMRU2925	1313
1313.5097	Streptococcus pneumoniae SMRU2927	1313
1313.2746	Streptococcus pneumoniae SMRU2928	1313
1313.4442	Streptococcus pneumoniae SMRU2929	1313
1313.4108	Streptococcus pneumoniae SMRU293	1313
1313.3765	Streptococcus pneumoniae SMRU2930	1313
1313.2827	Streptococcus pneumoniae SMRU2931	1313
1313.2515	Streptococcus pneumoniae SMRU2932	1313
1313.4391	Streptococcus pneumoniae SMRU2933	1313
1313.3837	Streptococcus pneumoniae SMRU2934	1313
1313.2219	Streptococcus pneumoniae SMRU2935	1313
1313.4941	Streptococcus pneumoniae SMRU2936	1313
1313.5024	Streptococcus pneumoniae SMRU2937	1313
1313.3703	Streptococcus pneumoniae SMRU2938	1313
1313.4917	Streptococcus pneumoniae SMRU2939	1313
1313.4109	Streptococcus pneumoniae SMRU294	1313
1313.5224	Streptococcus pneumoniae SMRU2940	1313
1313.4918	Streptococcus pneumoniae SMRU2941	1313
1313.2984	Streptococcus pneumoniae SMRU2942	1313
1313.2828	Streptococcus pneumoniae SMRU2943	1313
1313.4609	Streptococcus pneumoniae SMRU2944	1313
1313.4033	Streptococcus pneumoniae SMRU2945	1313
1313.5225	Streptococcus pneumoniae SMRU2946	1313
1313.2829	Streptococcus pneumoniae SMRU2947	1313
1313.2220	Streptococcus pneumoniae SMRU2948	1313
1313.4287	Streptococcus pneumoniae SMRU2949	1313
1313.2885	Streptococcus pneumoniae SMRU295	1313
1313.2985	Streptococcus pneumoniae SMRU2950	1313
1313.2986	Streptococcus pneumoniae SMRU2951	1313
1313.3813	Streptococcus pneumoniae SMRU2952	1313
1313.2640	Streptococcus pneumoniae SMRU2953	1313
1313.5016	Streptococcus pneumoniae SMRU2954	1313
1313.4159	Streptococcus pneumoniae SMRU2955	1313
1313.5132	Streptococcus pneumoniae SMRU2956	1313
1313.4160	Streptococcus pneumoniae SMRU2957	1313
1313.5077	Streptococcus pneumoniae SMRU2958	1313
1313.4363	Streptococcus pneumoniae SMRU2959	1313
1313.4003	Streptococcus pneumoniae SMRU296	1313
1313.5133	Streptococcus pneumoniae SMRU2960	1313
1313.4935	Streptococcus pneumoniae SMRU2961	1313
1313.5078	Streptococcus pneumoniae SMRU2962	1313
1313.3513	Streptococcus pneumoniae SMRU2963	1313
1313.3024	Streptococcus pneumoniae SMRU2964	1313
1313.2221	Streptococcus pneumoniae SMRU2965	1313
1313.5134	Streptococcus pneumoniae SMRU2966	1313
1313.3138	Streptococcus pneumoniae SMRU2967	1313
1313.4050	Streptococcus pneumoniae SMRU2968	1313
1313.5061	Streptococcus pneumoniae SMRU2969	1313
1313.4004	Streptococcus pneumoniae SMRU297	1313
1313.5062	Streptococcus pneumoniae SMRU2970	1313
1313.3228	Streptococcus pneumoniae SMRU2971	1313
1313.5152	Streptococcus pneumoniae SMRU2972	1313
1313.2851	Streptococcus pneumoniae SMRU2973	1313
1313.3158	Streptococcus pneumoniae SMRU2974	1313
1313.2516	Streptococcus pneumoniae SMRU2975	1313
1313.3335	Streptococcus pneumoniae SMRU2976	1313
1313.2517	Streptococcus pneumoniae SMRU2977	1313
1313.5135	Streptococcus pneumoniae SMRU2978	1313
1313.4189	Streptococcus pneumoniae SMRU2979	1313
1313.4062	Streptococcus pneumoniae SMRU298	1313
1313.3282	Streptococcus pneumoniae SMRU2980	1313
1313.2830	Streptococcus pneumoniae SMRU2981	1313
1313.5082	Streptococcus pneumoniae SMRU2982	1313
1313.5106	Streptococcus pneumoniae SMRU2983	1313
1313.5252	Streptococcus pneumoniae SMRU2984	1313
1313.3766	Streptococcus pneumoniae SMRU2985	1313
1313.3283	Streptococcus pneumoniae SMRU2986	1313
1313.4969	Streptococcus pneumoniae SMRU2987	1313
1313.4885	Streptococcus pneumoniae SMRU2988	1313
1313.3336	Streptococcus pneumoniae SMRU2989	1313
1313.3504	Streptococcus pneumoniae SMRU299	1313
1313.4805	Streptococcus pneumoniae SMRU2990	1313
1313.4936	Streptococcus pneumoniae SMRU2991	1313
1313.3438	Streptococcus pneumoniae SMRU2992	1313
1313.5172	Streptococcus pneumoniae SMRU2993	1313
1313.3284	Streptococcus pneumoniae SMRU2994	1313
1313.3767	Streptococcus pneumoniae SMRU2995	1313
1313.4706	Streptococcus pneumoniae SMRU2996	1313
